Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving average,upper_BB,lower_BB
2020-05-18,253.72999572753903,259.6099853515625,252.02999877929688,255.6499938964844,2318200,0,0,229.42964866479255,255.97904728557072,202.8802500440144
2020-05-19,256.8900146484375,257.3800048828125,251.02999877929688,251.41000366210935,1480500,0,0,231.52301580739413,258.1787801969476,204.86725141784066
2020-05-20,256.1000061035156,259.6000061035156,255.17999267578125,258.3800048828125,1095900,0,0,234.0808242907673,262.22894881648955,205.93269976504507
2020-05-21,259.3699951171875,268.2699890136719,257.57000732421875,267.5299987792969,1808400,0,0,237.26645995634155,267.81672216558815,206.71619774709495
2020-05-22,268.70001220703125,277.0199890136719,267.0199890136719,276.7300109863281,2073900,0,0,241.02489338776883,275.2511316694892,206.79865510604847
2020-05-26,282.54998779296875,284.9200134277344,279.3099975585937,281.4100036621094,2118500,0,0,244.87109436627745,283.7117763890043,206.0304123435506
2020-05-27,281.3800048828125,282.8999938964844,271.6000061035156,281.5,2158700,0,0,248.3595615694891,290.38745878107966,206.33166435789855
2020-05-28,281.4700012207031,291.3099975585937,277.5199890136719,284.4200134277344,2307900,0,0,251.79389031789344,297.1891936152023,206.39858702058453
2020-05-29,285.9100036621094,301.489990234375,284.1499938964844,300.1000061035156,4871000,0,0,256.39447277366696,306.38866607491946,206.4002794724145
2020-06-01,299.7699890136719,310.2200012207031,297.25,308.69000244140625,2390200,0,0,261.37499940868975,315.493955953893,207.25604286348644
2020-06-02,305.510009765625,314.8699951171875,302.010009765625,312.29998779296875,2872000,0,0,266.2249983024306,323.3717281128183,209.07826849204292
2020-06-03,313.0599975585937,324.70001220703125,312.5,323.739990234375,2760300,0,0,271.7026165816634,332.26512830503685,211.14010485828993
2020-06-04,321.5,323.5199890136719,313.5,317.4200134277344,2752000,0,0,276.0566543765273,337.7163370634659,214.39697168958872
2020-06-05,319.1600036621094,323.79998779296875,317.0,319.7799987792969,2385300,0,0,280.22078241488634,342.28383600658407,218.15772882318862
2020-06-08,322.0599975585937,322.6300048828125,312.7300109863281,315.29998779296875,2588500,0,0,283.56165911756085,345.8201049293068,221.30321330581492
2020-06-09,313.20001220703125,318.8999938964844,307.79998779296875,316.3999938964844,2375200,0,0,286.6891195726964,349.2838881054918,224.09435103990103
2020-06-10,318.6000061035156,324.760009765625,316.5400085449219,323.25,1746800,0,0,290.1711081848206,352.6405012317623,227.70171513787884
2020-06-11,314.3699951171875,321.1000061035156,306.6300048828125,308.1199951171875,3659600,0,0,291.8805259879031,349.1981158091569,234.56293616664937
2020-06-12,302.8399963378906,308.3800048828125,289.54998779296875,296.3599853515625,7634500,0,0,292.3071411653945,344.2212356017825,240.39304672900653
2020-06-15,289.1700134277344,303.25,288.6099853515625,303.04998779296875,2256900,0,0,293.3302694156397,340.8342634294058,245.8262754018736
2020-06-16,310.7900085449219,312.79998779296875,303.2699890136719,310.6099853515625,2106000,0,0,294.9759566476323,339.1162706852304,250.8356426100342
2020-06-17,313.0,313.8299865722656,302.57000732421875,303.69000244140625,1720300,0,0,295.80586577084887,334.1893364467956,257.42239509490213
2020-06-18,303.989990234375,305.6600036621094,299.0,302.9800109863281,1573700,0,0,296.4891176961326,329.3722318439253,263.6060035483399
2020-06-19,306.9800109863281,307.010009765625,295.2900085449219,297.3800048828125,2299800,0,0,296.57396409486404,325.17224956843194,267.97567862129614
2020-06-22,298.010009765625,306.57000732421875,293.8500061035156,304.69000244140625,1580300,0,0,297.34692012786803,322.86697994035296,271.8268603153831
2020-06-23,308.010009765625,310.2099914550781,300.7300109863281,301.1600036621094,1392100,0,0,297.71007094065294,320.6984122697959,274.72172961151
2020-06-24,299.4800109863281,303.1499938964844,290.5199890136719,295.2200012207031,1595000,0,0,297.4729214435149,318.0014127370755,276.9444301499543
2020-06-25,294.29998779296875,295.260009765625,288.5,295.1300048828125,1268000,0,0,297.2497865329718,315.72910642604836,278.7704666398953
2020-06-26,293.79998779296875,295.1000061035156,288.1099853515625,289.5299987792969,1700800,0,0,296.51456865166944,316.4634815127112,276.56565579062766
2020-06-29,290.1099853515625,295.6700134277344,284.2900085449219,294.3500061035156,1860900,0,0,296.30841983755954,317.05284681348957,275.5639928616295
2020-06-30,305.0,318.32000732421875,304.20001220703125,312.010009765625,5473600,0,0,297.80380935451814,318.5316341464352,277.0759845626011
2020-07-01,314.5,316.989990234375,306.3599853515625,308.6199951171875,1767500,0,0,298.8339222842962,317.9562781199279,279.7115664486645
2020-07-02,312.1499938964844,312.5899963378906,302.5,304.7699890136719,1885100,0,0,299.3992619728082,317.7165797911295,281.08194415448685
2020-07-06,309.0,316.1199951171875,308.6000061035156,314.3500061035156,2557900,0,0,300.82314236620886,318.3703287643117,283.275955968106
2020-07-07,313.1199951171875,313.1300048828125,306.3099975585937,306.739990234375,1337000,0,0,301.38665168698657,318.2653099652806,284.5079934086925
2020-07-08,310.8800048828125,311.25,306.5799865722656,309.8800048828125,1269300,0,0,302.19554246754143,318.33568946524906,286.0553954698338
2020-07-09,309.79998779296875,319.1099853515625,303.67999267578125,315.0799865722656,3287300,0,0,303.4226323822771,317.84342077816405,289.0018439863901
2020-07-10,316.6400146484375,317.9700012207031,308.1199951171875,314.3900146484375,1755600,0,0,304.46714497905424,319.5511614993233,289.38312845878517
2020-07-13,316.75,321.82000732421875,304.5400085449219,305.1499938964844,2212300,0,0,304.5321782092857,319.18503229834846,289.8793241202229
2020-07-14,303.5299987792969,309.45001220703125,295.010009765625,308.32000732421875,2051200,0,0,304.8929238392793,319.62990446145744,290.1559432171012
2020-07-15,308.5899963378906,314.0,304.1400146484375,312.510009765625,1653600,0,0,305.61836059416936,320.53903969026607,290.69768149807265
2020-07-16,308.5,315.2099914550781,306.7799987792969,313.0799865722656,1185300,0,0,306.32899163970234,321.6874527744546,290.9705305049501
2020-07-17,315.0199890136719,319.0400085449219,310.8599853515625,316.82000732421875,1674000,0,0,307.3281359906087,323.4794299418147,291.1768420394027
2020-07-20,319.1400146484375,329.8500061035156,317.0,326.8399963378906,1996500,0,0,309.18640840463553,327.29792050463345,291.0748963046376
2020-07-21,330.3599853515625,330.8999938964844,324.07000732421875,325.3900146484375,1471100,0,0,310.72960899928336,330.47362778188176,290.98559021668495
2020-07-22,325.8900146484375,329.4800109863281,322.5299987792969,326.7200012207031,901500,0,0,312.2525034965614,333.2727390338006,291.23226795932226
2020-07-23,327.1600036621094,337.57000732421875,316.0,320.010009765625,2592500,0,0,312.9913136174246,333.3173740685031,292.66525316634613
2020-07-24,316.260009765625,325.7099914550781,313.6199951171875,321.5,1441900,0,0,313.8016647014794,333.1972599134775,294.4060694894813
2020-07-27,324.2799987792969,333.17999267578125,323.0400085449219,331.54998779296875,2029300,0,0,315.49198118638316,333.55882288413113,297.4251394886352
2020-07-28,331.2200012207031,333.8800048828125,321.9100036621094,322.6400146484375,1534100,0,0,316.17274627800737,331.9080845898444,300.4374079661703
2020-07-29,322.20001220703125,329.5,321.5,325.739990234375,1318800,0,0,317.08391236909,333.3100112822816,300.8578134558984
2020-07-30,322.29998779296875,325.3800048828125,316.989990234375,323.6600036621094,1225400,0,0,317.710206777949,333.791058624918,301.62935493098
2020-07-31,326.1700134277344,326.2799987792969,319.6000061035156,325.5899963378906,1282500,0,0,318.4606629265149,333.81719933998994,303.10412651303983
2020-08-03,327.989990234375,331.1700134277344,324.010009765625,328.5899963378906,1362500,0,0,319.4253613466459,335.3221328551333,303.5285898381585
2020-08-04,327.92999267578125,330.3900146484375,324.32000732421875,328.2099914550781,1046700,0,0,320.26199278554424,335.5583529660279,304.9656326050606
2020-08-05,330.94000244140625,343.5899963378906,328.2699890136719,340.4200134277344,2187200,0,0,322.18180427527665,339.19094320486147,305.1726653456918
2020-08-06,342.32000732421875,343.0899963378906,334.1199951171875,339.17999267578125,1153200,0,0,323.800679361039,342.2182066734378,305.38315204864017
2020-08-07,339.0799865722656,343.739990234375,336.510009765625,342.1199951171875,1580200,0,0,325.5453760997198,345.41045942151646,305.68029277792317
2020-08-10,342.4700012207031,347.3500061035156,337.3900146484375,344.32000732421875,1611900,0,0,327.3334362163388,347.0124019793112,307.65447045336634
2020-08-11,344.32000732421875,344.7799987792969,334.8699951171875,335.3699951171875,1518800,0,0,328.09882277832435,346.2759600325732,309.9216855240755
2020-08-12,338.0,346.42999267578125,337.7900085449219,345.3299865722656,1294400,0,0,329.73988599679495,348.1386115403149,311.341160453275
2020-08-13,349.989990234375,354.5899963378906,346.2699890136719,350.2900085449219,1439600,0,0,331.697040525188,350.7651453103373,312.62893574003874
2020-08-14,350.1499938964844,351.69000244140625,345.0299987792969,349.1199951171875,877300,0,0,333.3563695339499,352.8295672461476,313.88317182175217
2020-08-17,350.489990234375,355.82000732421875,350.0,354.8699951171875,729600,0,0,335.405286256163,357.0389005854166,313.77167192690933
2020-08-18,358.07000732421875,360.7699890136719,352.45001220703125,358.7799987792969,1013000,0,0,337.6314493536043,361.4958240552173,313.76707465199127
2020-08-19,360.5799865722656,364.8900146484375,356.1700134277344,360.8399963378906,920600,0,0,339.84178716163154,365.7903236370796,313.8932506861835
2020-08-20,358.17999267578125,367.9400024414063,356.29998779296875,366.4200134277344,1078300,0,0,342.3730468060223,370.0164637465625,314.729629865482
2020-08-21,367.4500122070313,369.7699890136719,364.5499877929688,368.75,847400,0,0,344.8851375864011,374.0064296865897,315.76384548621246
2020-08-24,372.2000122070313,377.8399963378906,369.3999938964844,376.30999755859375,1565400,0,0,347.87798139327657,380.28338758539104,315.4725752011621
2020-08-25,376.510009765625,380.5899963378906,372.2099914550781,378.5,1064100,0,0,350.7943641177264,384.91310436148797,316.6756238739648
2020-08-26,381.4100036621094,383.2000122070313,376.6700134277344,381.5,1021800,0,0,353.7187103922286,389.55102485206567,317.88639593239157
2020-08-27,384.0,384.0499877929688,373.8900146484375,374.8399963378906,1693900,0,0,355.7302614346726,390.97500441692307,320.4855184524222
2020-08-28,377.0,380.9200134277344,376.1300048828125,377.4800109863281,1257100,0,0,357.8016661538779,392.34838055584174,323.254951751914
2020-08-31,377.5,379.30999755859375,372.5,375.6700134277344,1672000,0,0,359.5034135132928,392.85041020890037,326.1564168176852
2020-09-01,376.6000061035156,391.3800048828125,373.55999755859375,391.1600036621094,1363100,0,0,362.5183268607991,396.1404905909255,328.89616313067273
2020-09-02,398.1099853515625,399.8999938964844,387.0799865722656,398.2900085449219,1631300,0,0,365.9251536878584,402.1109882583838,329.739319117333
2020-09-03,393.3900146484375,396.8299865722656,376.3699951171875,377.8699951171875,2412900,0,0,367.0627576335088,401.895394883328,332.2301203836896
2020-09-04,372.3900146484375,376.3999938964844,345.9700012207031,361.4100036621094,3111700,0,0,366.5244001124231,399.67134266753504,333.3774575573112
2020-09-08,351.010009765625,365.0,348.5,349.79998779296875,3512500,0,0,364.93159893914174,397.395130209976,332.46806766830747
2020-09-09,334.8299865722656,334.9200134277344,315.25,323.92999267578125,8543100,0,0,361.02668405691696,396.1070223545818,325.94634575925215
2020-09-10,326.8999938964844,336.2799987792969,317.6700134277344,320.0,3416600,0,0,357.11938081340105,396.8688635991831,317.369898027619
2020-09-11,323.0,323.0,308.6300048828125,313.3900146484375,3090400,0,0,352.95467927388074,398.53593255509685,307.37342599266464
2020-09-14,315.989990234375,317.75,311.1300048828125,313.82000732421875,1775600,0,0,349.2275676596272,399.5502658156237,298.9048695036307
2020-09-15,318.3299865722656,319.0,312.67999267578125,315.489990234375,1836700,0,0,346.0144650476984,400.30242267721997,291.7265074181769
2020-09-16,316.32000732421875,317.42999267578125,309.5799865722656,309.989990234375,1689900,0,0,342.5835626845248,401.16820490513123,283.99892046391835
2020-09-17,304.1499938964844,308.8399963378906,301.54998779296875,303.1099853515625,2258100,0,0,338.82417436709983,402.06856674581013,275.5797819883895
2020-09-18,304.7300109863281,304.79998779296875,290.57000732421875,294.760009765625,3042800,0,0,334.62758726219744,402.80907526683507,266.4460992575598
2020-09-21,289.6499938964844,295.67999267578125,287.2099914550781,295.5599975585937,2257300,0,0,330.9068644332828,402.68156549451754,259.13216337204807
2020-09-22,297.6199951171875,314.1499938964844,296.7699890136719,313.6000061035156,4030400,0,0,329.25859221140024,401.0555920530303,257.4615923697702
2020-09-23,325.3399963378906,331.8500061035156,313.7900085449219,316.7699890136719,4646000,0,0,328.0692014306642,398.8324938807937,257.30590898053464
2020-09-24,312.8900146484375,320.9200134277344,303.2099914550781,315.5799865722656,2451300,0,0,326.879752396531,395.70112003469376,258.0583847583682
2020-09-25,315.6099853515625,316.5,308.5899963378906,315.3500061035156,1788000,0,0,325.78168132100575,392.86011684741,258.7032457946015
2020-09-28,317.8800048828125,319.2900085449219,310.6000061035156,318.7300109863281,1448500,0,0,325.11009367008404,389.2818824579556,260.9383048822125
2020-09-29,318.739990234375,325.239990234375,315.9700012207031,323.6700134277344,1342200,0,0,324.97294317081264,385.6809801992778,264.26490614234746
2020-09-30,328.79998779296875,334.3399963378906,326.8099975585937,329.3699951171875,2001800,0,0,325.3917100228483,378.51248809352114,272.2709319521755
2020-10-01,334.010009765625,343.2699890136719,332.6199951171875,341.04998779296875,1715900,0,0,326.8829745723836,368.3965272895025,285.3694218552647
2020-10-02,333.0,339.260009765625,327.7300109863281,332.6700134277344,1848400,0,0,327.4341211300361,360.31720679617683,294.55103546389535
2020-10-05,334.0,337.9700012207031,327.0299987792969,337.8699951171875,1397600,0,0,328.4280138907172,356.4578990102707,300.39812877116367
2020-10-06,335.6600036621094,339.489990234375,327.3900146484375,329.2900085449219,1575500,0,0,328.51010861968905,353.122538973268,303.8976782661101
2020-10-07,333.3800048828125,339.20001220703125,333.1000061035156,338.9100036621094,1225800,0,0,329.50057481420527,355.7073120224479,303.2938376059626
2020-10-08,343.8999938964844,343.94000244140625,337.1700134277344,337.94000244140625,1077500,0,0,330.30432982631964,357.8561125573465,302.7525470952928
2020-10-09,340.8099975585937,349.3500061035156,338.3999938964844,346.4599914550781,1726000,0,0,331.8429642671538,361.6411346701215,302.04479386418603
2020-10-12,351.20001220703125,351.54998779296875,342.8299865722656,348.0,1236500,0,0,333.3817295750439,365.1789833058008,301.584475844287
2020-10-13,350.0,359.239990234375,348.20001220703125,356.2900085449219,1402000,0,0,335.563470429318,370.36860978820965,300.7583310704263
2020-10-14,358.8900146484375,358.8900146484375,346.3099975585937,352.07000732421875,1127800,0,0,337.1355215621657,373.1243324997658,301.1467106245656
2020-10-15,345.1199951171875,354.7300109863281,345.0,353.6099853515625,761800,0,0,338.70451811353684,374.61791500801235,302.7911212190613
2020-10-16,356.1499938964844,358.57000732421875,348.2900085449219,349.95001220703125,868900,0,0,339.77551755101246,372.68300532406806,306.86802977795685
2020-10-19,351.0,352.3099975585937,336.04998779296875,336.4599914550781,1367200,0,0,339.45975316092347,367.3696030105979,311.549903311249
2020-10-20,338.260009765625,338.6300048828125,329.8800048828125,330.0400085449219,1276800,0,0,338.5626346260662,364.7748960133633,312.3503732387691
2020-10-21,331.1600036621094,336.6600036621094,325.1600036621094,325.5,1623700,0,0,337.31857418548844,362.48726297167065,312.14988539930624
2020-10-22,326.5299987792969,327.3699951171875,316.4800109863281,325.6700134277344,1847000,0,0,336.2091874466547,360.02775905630216,312.39061583700726
2020-10-23,327.010009765625,334.19000244140625,322.82000732421875,333.9200134277344,1164100,0,0,335.9911708734242,357.7018284955366,314.28051325131185
2020-10-26,336.1000061035156,340.8500061035156,325.6499938964844,331.6000061035156,1416700,0,0,335.5729647048615,355.65907794213405,315.4868514675889
2020-10-27,332.8800048828125,337.2900085449219,330.510009765625,333.8099975585937,891700,0,0,335.4050630718836,354.4513698690716,316.3587562746956
2020-10-28,330.3900146484375,333.0,326.260009765625,329.510009765625,1088500,0,0,334.8436294236685,353.87586687365155,315.8113919736855
2020-10-29,332.9800109863281,335.20001220703125,326.4200134277344,330.1499938964844,803400,0,0,334.39661651631764,353.7467386584015,315.04649437423376
2020-10-30,326.69000244140625,328.6700134277344,314.6300048828125,319.2900085449219,1398200,0,0,332.9578919476133,353.9383769545828,311.9774069406438
2020-11-02,321.0199890136719,324.2300109863281,307.8099975585937,315.5,1327300,0,0,331.2952355716501,354.42650193752553,308.16396920577466
2020-11-03,317.5,328.8599853515625,312.04998779296875,327.1300048828125,1196400,0,0,330.89854693461797,354.1852751614992,307.61181870773675
2020-11-04,336.75,342.25,331.0799865722656,340.17999267578125,1381500,0,0,331.7824941480621,355.1084874561091,308.45650084001505
2020-11-05,345.2099914550781,348.510009765625,338.25,347.17999267578125,1187500,0,0,333.2489225792734,357.0843147641533,309.41353039439355
2020-11-06,348.1499938964844,349.6400146484375,343.0199890136719,343.79998779296875,990000,0,0,334.2537859329587,357.8867239858992,310.6208478800182
2020-11-09,351.5,353.92999267578125,326.6499938964844,326.9599914550781,1882500,0,0,333.5591388398272,356.90487998868196,310.21339769097244
2020-11-10,326.17999267578125,328.5199890136719,311.0400085449219,322.19000244140625,1520100,0,0,332.4763639447395,354.3417299109401,310.6109979785389
2020-11-11,325.6099853515625,337.8599853515625,322.19000244140625,336.67999267578125,984500,0,0,332.87670953817207,353.04092201318355,312.7124970631606
2020-11-12,335.0,338.8999938964844,328.57000732421875,329.9100036621094,897000,0,0,332.5941661214042,350.2812633825242,314.90706886028426
2020-11-13,330.5,332.6499938964844,324.5,325.45001220703125,792100,0,0,331.91377051051154,347.57766902316393,316.24987199785915
2020-11-16,324.0199890136719,333.760009765625,322.1700134277344,331.7699890136719,915800,0,0,331.9000770346221,347.32989712314355,316.4702569461006
2020-11-17,331.0,340.70001220703125,327.2099914550781,338.3999938964844,799800,0,0,332.5191167357518,348.3652458240552,316.67298764744845
2020-11-18,339.8099975585937,342.5899963378906,333.8500061035156,336.92999267578125,917700,0,0,332.9392001586118,348.81555695414164,317.062843363082
2020-11-19,336.32000732421875,345.3599853515625,332.1600036621094,344.6000061035156,898100,0,0,334.0497531057455,350.7483080004678,317.3511982110232
2020-11-20,342.70001220703125,349.9800109863281,340.29998779296875,345.739990234375,843200,0,0,335.1631090227578,352.9143185178809,317.4118995276347
2020-11-23,348.45001220703125,351.4100036621094,343.6199951171875,348.5299987792969,805700,0,0,336.4361461424282,355.5044002286697,317.3678920561867
2020-11-24,350.57000732421875,352.0,344.4100036621094,349.54998779296875,678100,0,0,337.68508344247965,358.0314068458267,317.3387600391326
2020-11-25,350.0,358.25,348.17999267578125,357.79998779296875,1085600,0,0,339.6007886187167,362.2927790157926,316.90879822164084
2020-11-27,361.6600036621094,365.7799987792969,358.010009765625,365.3900146484375,847800,0,0,342.05690538345203,368.09866320489607,316.015147562008
2020-11-30,367.7799987792969,371.9800109863281,357.489990234375,370.2200012207031,1632200,0,0,344.73910498699973,373.080805953739,316.39740402026047
2020-12-01,373.2099914550781,379.6900024414063,370.4400024414063,377.5199890136719,1510600,0,0,347.8610939419209,378.3185646488966,317.4036232349452
2020-12-02,375.6900024414063,381.3699951171875,371.5799865722656,372.6000061035156,1090200,0,0,350.21718081445374,382.3364893038611,318.0978723250464
2020-12-03,374.2099914550781,383.5400085449219,373.3800048828125,375.4200134277344,1524000,0,0,352.6174505871471,387.259122483341,317.97577869095323
2020-12-04,378.8699951171875,380.25,374.3599853515625,377.05999755859375,1267800,0,0,354.9453122034754,392.04916627341976,317.84145813353103
2020-12-07,376.2999877929688,376.5499877929688,366.6600036621094,371.4800109863281,2041800,0,0,356.52004542088997,394.8783020171728,318.16178882460713
2020-12-08,372.0299987792969,375.6700134277344,367.0,371.0700073242188,1569200,0,0,357.90575607834984,395.70364712854473,320.10786502815495
2020-12-09,374.510009765625,378.5,361.8399963378906,363.55999755859375,1722300,0,0,358.44425526694454,393.72143741279797,323.1670731210911
2020-12-10,367.0199890136719,370.6799926757813,359.7799987792969,369.0700073242188,2700600,0,0,359.4562316533516,394.26273833441206,324.64972497229115
2020-12-11,366.3299865722656,366.5700073242188,343.2799987792969,344.32000732421875,6440600,0,0,358.01468647914845,391.0918222880252,324.9375506702717
2020-12-14,344.0,354.8299865722656,337.07000732421875,352.3699951171875,2712300,0,0,357.4770968256284,387.1994509300221,327.75474272123466
2020-12-15,355.94000244140625,360.80999755859375,353.6199951171875,356.07000732421875,2078600,0,0,357.34308830168465,384.38754271388734,330.29863388948195
2020-12-16,357.2099914550781,363.5,351.57000732421875,363.1000061035156,2086700,0,0,357.8913661875733,383.0940735297657,332.68865884538087
2020-12-17,367.0,387.3699951171875,363.989990234375,386.0700073242188,3870300,0,0,360.57504629582525,385.6342915751944,335.51580101645607
2020-12-18,387.05999755859375,387.2200012207031,373.1799926757813,378.0499877929688,2698300,0,0,362.23932643841033,386.5603517455175,337.91830113130317
2020-12-21,373.3599853515625,377.7699890136719,369.4599914550781,373.3999938964844,1714600,0,0,363.3022471487031,386.17442757334226,340.4300667240639
2020-12-22,373.75,375.0,357.5199890136719,360.07000732421875,2334000,0,0,362.99441478446647,384.5406743339556,341.4481552349773
2020-12-23,363.0,363.989990234375,354.9100036621094,355.1300048828125,1348800,0,0,362.24542336526133,382.98554556854884,341.5053011619738
2020-12-24,355.0,356.3900146484375,350.45001220703125,351.4200134277344,757800,0,0,361.21443194263975,382.73132383148743,339.69754005379207
2020-12-28,355.19000244140625,355.19000244140625,345.5,351.3599853515625,1353000,0,0,360.27591321968,382.8569541715344,337.69487226782553
2020-12-29,353.760009765625,354.2200012207031,343.6700134277344,353.2200012207031,1227100,0,0,359.6039216007298,382.78296493543564,336.42487826602394
2020-12-30,355.0,356.0,349.79998779296875,350.7799987792969,1197000,0,0,358.7635479986886,382.01521892786457,335.5118770695126
2020-12-31,349.2799987792969,351.8099975585937,346.760009765625,348.0299987792969,792000,0,0,357.7413052158894,381.6189582810033,333.86365215077547
2021-01-04,351.6700134277344,356.8299865722656,346.4100036621094,356.3999938964844,2015300,0,0,357.613561280708,380.8395379619058,334.38758459951015
2021-01-05,357.8900146484375,369.4400024414063,357.3800048828125,366.5,2122900,0,0,358.4598887777834,380.6638380461143,336.25593950945256
2021-01-06,362.1099853515625,367.6000061035156,357.4800109863281,363.25,1170800,0,0,358.91608984656597,380.6071165054147,337.22506318771724
2021-01-07,366.8699951171875,374.2000122070313,364.6000061035156,367.2900085449219,1103000,0,0,359.71360591307604,381.08632584594443,338.34088598020764
2021-01-08,367.3599853515625,370.5400085449219,362.5899963378906,365.4599914550781,994900,0,0,360.2608807266001,381.7081356074667,338.81362584573344
2021-01-11,354.1300048828125,373.0799865722656,352.3399963378906,361.6600036621094,1754000,0,0,360.3941305299819,381.47587854322273,339.3123825167411
2021-01-12,361.6000061035156,362.25,351.1400146484375,356.92999267578125,1628000,0,0,360.0642126391056,379.8617228502856,340.2667024279256
2021-01-13,357.75,359.010009765625,350.5,352.1400146484375,1108700,0,0,359.3095271161849,379.1279783724353,339.4910758599345
2021-01-14,352.29998779296875,357.5899963378906,347.510009765625,347.7300109863281,1047700,0,0,358.2067160561985,378.7821819662452,337.6312501461518
2021-01-15,347.0,347.20001220703125,337.42999267578125,344.5,1401200,0,0,356.90131452703673,378.6128924813016,335.18973657277184
2021-01-19,346.489990234375,348.54998779296875,340.1499938964844,342.25,1200100,0,0,355.5059512387475,374.60144276750736,336.41045970998766
2021-01-20,344.9100036621094,357.1300048828125,343.8099975585937,355.1199951171875,1311000,0,0,355.46919351288466,371.87807917521945,339.06030785054986
2021-01-21,356.760009765625,358.04998779296875,348.79998779296875,349.2200012207031,840900,0,0,354.87403234220074,369.37850213075626,340.3695625536452
2021-01-22,349.1499938964844,350.1700134277344,344.4200134277344,346.3699951171875,651600,0,0,354.0641240350566,368.83665209281935,339.2915959772938
2021-01-25,347.1400146484375,350.0,335.0,339.989990234375,1784500,0,0,352.72373033975356,368.7980979836006,336.6493626959065
2021-01-26,340.5,340.5,328.6499938964844,330.5599975585937,1962300,0,0,350.61289864630976,369.6789766297733,331.54682066284624
2021-01-27,325.5,331.489990234375,312.8999938964844,329.510009765625,2104000,0,0,348.60309970529215,370.2575987858734,326.9486006247109
2021-01-28,330.79998779296875,336.5,328.70001220703125,330.239990234375,1673400,0,0,346.8542321366334,370.4422847340425,323.2661795392243
2021-01-29,327.8500061035156,330.8099975585937,322.010009765625,328.67999267578125,1258000,0,0,345.12335218798086,370.59193410163147,319.65477027433025
2021-02-01,329.3800048828125,334.2200012207031,324.3999938964844,333.4700012207031,1410700,0,0,344.0135092387163,370.42477438134455,317.6022440960881
2021-02-02,335.82000732421875,344.3299865722656,334.6700134277344,343.9200134277344,1154200,0,0,344.00460487576566,370.2052787521787,317.80393099935264
2021-02-03,344.989990234375,345.0,331.5199890136719,332.3900146484375,1367900,0,0,342.89845342554395,368.3883215650991,317.4085852859888
2021-02-04,335.3399963378906,340.0,334.3500061035156,338.5899963378906,1143200,0,0,342.4881241791008,366.8315026026913,318.1447457555103
2021-02-05,340.20001220703125,340.20001220703125,332.9100036621094,334.0799865722656,1226700,0,0,341.687349168926,364.0192463828749,319.3554519549771
2021-02-08,335.95001220703125,342.42999267578125,334.1199951171875,339.7099914550781,1039200,0,0,341.4990293866548,361.2306247624668,321.7674340108428
2021-02-09,336.6499938964844,342.3299865722656,334.1499938964844,340.69000244140625,948100,0,0,341.421979201393,358.8115915449198,324.03236685786624
2021-02-10,341.20001220703125,344.9100036621094,338.010009765625,341.3900146484375,919100,0,0,341.4189349582544,357.07732900609295,325.76054091041584
2021-02-11,344.7200012207031,347.0,340.8599853515625,345.8900146484375,950400,0,0,341.84475207160517,356.71494938092656,326.9745547622838
2021-02-12,345.010009765625,345.6700134277344,339.25,342.8599853515625,829500,0,0,341.94144095541066,356.413176247787,327.4697056630343
2021-02-16,344.19000244140625,345.0,339.2300109863281,339.8500061035156,862000,0,0,341.7422566838016,356.0219748022245,327.4625385653787
2021-02-17,338.07000732421875,338.5899963378906,331.19000244140625,337.5199890136719,869100,0,0,341.34013595331305,355.56645986595254,327.11381204067357
2021-02-18,334.8500061035156,338.4200134277344,325.75,336.8299865722656,1242800,0,0,340.9105979170228,352.95930879024274,328.8618870438029
2021-02-19,337.0,338.19000244140625,331.1199951171875,332.2300109863281,1171800,0,0,340.08387535219475,351.1865148728476,328.9812358315419
2021-02-22,328.8099975585937,328.8099975585937,319.3099975585937,321.489990234375,1324400,0,0,338.3130291504976,350.6179829481973,326.00807535279785
2021-02-23,315.7699890136719,325.510009765625,304.8699951171875,322.8500061035156,1948100,0,0,336.8403602888803,350.3063507084792,323.37436986928134
2021-02-24,318.7900085449219,321.17999267578125,312.510009765625,317.70001220703125,1127900,0,0,335.01746999537085,350.4833901267619,319.5515498639798
2021-02-25,316.20001220703125,326.19000244140625,308.5799865722656,310.1199951171875,1278400,0,0,332.6462819117343,351.4899461914464,313.80261763202225
2021-02-26,312.3500061035156,316.5799865722656,306.3999938964844,311.67999267578125,1460800,0,0,330.64949246069114,351.8544416194781,309.44454330190416
2021-03-01,313.0899963378906,317.3500061035156,312.1099853515625,314.8299865722656,1315000,0,0,329.14287285226965,351.7450132568201,306.5407324477192
2021-03-02,316.510009765625,321.25,312.1000061035156,317.4700012207031,1371100,0,0,328.03117079212046,351.51542541290803,304.5469161713329
2021-03-03,313.69000244140625,315.75,295.67999267578125,295.989990234375,2479200,0,0,324.9796297866209,352.4083913322064,297.55086824103535
2021-03-04,296.4100036621094,299.2799987792969,280.4800109863281,285.1400146484375,3084200,0,0,321.1853807258415,354.73529459653605,287.635466855147
2021-03-05,290.45001220703125,293.82000732421875,269.2799987792969,293.239990234375,2596200,0,0,318.52391496474945,354.6226107722935,282.4252191572054
2021-03-08,291.1700134277344,295.8699951171875,288.04998779296875,288.94000244140625,1966500,0,0,315.70639948633584,354.70048355901486,276.7123154136568
2021-03-09,296.95001220703125,304.8500061035156,294.7799987792969,298.3500061035156,1585200,0,0,314.053409640353,353.4378772286917,274.66894205201424
